Policy Name,Compartment ID,Statement,Lifecycle State,Time Created
marius.bostinaru-ocm-tenancy-level-policy-any-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-migration-dg to read metrics in tenancy where target.metrics.namespace='ocb_asset',ACTIVE,2025-02-06T08:10:22.835000+00:00
marius.bostinaru-ocm-tenancy-level-policy-any-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-migration-dg to read tag-namespaces in tenancy,ACTIVE,2025-02-06T08:10:22.835000+00:00
marius.bostinaru-ocm-tenancy-level-policy-any-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-migration-dg to use tag-namespaces in tenancy where target.tag-namespace.name='CloudMigrations',ACTIVE,2025-02-06T08:10:22.835000+00:00
marius.bostinaru-ocm-tenancy-level-policy-any-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-discovery-dg to read ocb-inventory in tenancy,ACTIVE,2025-02-06T08:10:22.835000+00:00
marius.bostinaru-ocm-tenancy-level-policy-any-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-discovery-dg to { TENANCY_INSPECT } in tenancy,ACTIVE,2025-02-06T08:10:22.835000+00:00
marius.bostinaru-ocm-tenancy-level-policy-vmware-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-remote-agent-dg to manage ocb-inventory in tenancy,ACTIVE,2025-02-06T08:10:23.617000+00:00
marius.bostinaru-ocm-tenancy-level-policy-vmware-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-discovery-plugin-dg to read ocb-inventory in tenancy,ACTIVE,2025-02-06T08:10:23.617000+00:00
marius.bostinaru-ocm-tenancy-level-policy-vmware-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow dynamic-group marius.bostinaru-replication-plugin-dg to { OCB_AGENT_INSPECT, OCB_AGENT_SYNC, OCB_AGENT_READ, OCB_AGENT_DEPENDENCY_INSPECT, OCB_AGENT_DEPENDENCY_READ, OCB_AGENT_KEY_UPDATE, OCB_AGENT_TASK_READ, OCB_AGENT_ASSET_SOURCES_INSPECT, OCB_AGENT_TASK_UPDATE } in tenancy",ACTIVE,2025-02-06T08:10:23.617000+00:00
marius.bostinaru-ocm-tenancy-level-policy-vmware-migration,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group marius.bostinaru-replication-plugin-dg to read ocb-inventory in tenancy,ACTIVE,2025-02-06T08:10:23.617000+00:00
mbostina_dg_policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group mbostina_fsdr_dg to manage all-resources in tenancy,ACTIVE,2024-03-19T13:37:46.648000+00:00
metering_overlay_write_to_bucket,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow service metering_overlay to manage objects in tenancy where all {target.bucket.name='LLBucket', any {request.permission='OBJECT_CREATE', request.permission='OBJECT_DELETE', request.permission='OBJECT_READ'}}",ACTIVE,2024-02-09T14:37:10.800000+00:00
migration-test,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Define tenancy OldTenancy as ocid1.tenancy.oc1..aaaaaaaaibrpsc2fhjxvmbla6gu327mkldqwaabj37gzhgorkfw4q46tznva,ACTIVE,2024-05-15T13:24:27.539000+00:00
migration-test,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Endorse group Administrators to use volumes in tenancy OldTenancy where ANY { request.operation = 'CreateVolume', request.operation='GetVolume', request.operation='CreateBootVolume', request.operation='GetBootVolume' }",ACTIVE,2024-05-15T13:24:27.539000+00:00
mtm_dataintegration_vault,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,define tenancy usage-report as ocid1.tenancy.oc1..aaaaaaaamhmra7tjzxzaronywihwj4ibgnifs27nxr5nvemeemmwtrtatr2q,ACTIVE,2024-01-23T10:46:55.622000+00:00
mtm_dataintegration_vault,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,endorse group Administrators to read objects in tenancy usage-report,ACTIVE,2024-01-23T10:46:55.622000+00:00
mtm_dataintegration_vault,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to read secret-bundles in tenancy,ACTIVE,2024-01-23T10:46:55.622000+00:00
mtorne-log-analytics-oke-sol-kuka,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group LogAnaly-OKE-mtorne-dg to {LOG_ANALYTICS_LOG_GROUP_UPLOAD_LOGS} in compartment id ocid1.compartment.oc1..aaaaaaaakrylxldaxdriyxlixjaqaxrk2qnekwgdowged2flfdou74o6al4a,ACTIVE,2024-11-29T11:23:13.526000+00:00
mtorne-log-analytics-oke-sol-kuka,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group LogAnaly-OKE-mtorne-dg to use METRICS in compartment id ocid1.compartment.oc1..aaaaaaaakrylxldaxdriyxlixjaqaxrk2qnekwgdowged2flfdou74o6al4a WHERE target.metrics.namespace = 'mgmtagent_kubernetes_metrics',ACTIVE,2024-11-29T11:23:13.526000+00:00
mtorne-log-analytics-oke-sol-kuka,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group LogAnaly-OKE-mtorne-dg to {LOG_ANALYTICS_DISCOVERY_UPLOAD} in tenancy,ACTIVE,2024-11-29T11:23:13.526000+00:00
mtorne-log-analytics-oke-sol-kuka,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow service loganalytics to {LOAD_BALANCER_READ} in tenancy,ACTIVE,2024-11-29T11:23:13.526000+00:00
mtorne-log-analytics-oke-sol-kuka,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"allow any-user to {LOG_ANALYTICS_LOG_GROUP_UPLOAD_LOGS} in compartment id ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq where all {request.principal.type='serviceconnector', target.loganalytics-log-group.id='{1}', request.principal.compartment.id='ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq'}",ACTIVE,2024-11-29T11:23:13.526000+00:00
MySQLpolicy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow group LABS-group to {SUBNET_READ, SUBNET_ATTACH, SUBNET_DETACH, VCN_READ, COMPARTMENT_INSPECT} in tenancy",ACTIVE,2023-03-17T10:12:22.982000+00:00
MySQLpolicy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to manage mysql-family in tenancy,ACTIVE,2023-03-17T10:12:22.982000+00:00
MySQLpolicy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to use tag-namespaces in tenancy,ACTIVE,2023-03-17T10:12:22.982000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group Administrators to manage vn-path-analyzer-test in tenancy,ACTIVE,2023-03-23T08:11:14.521000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow any-user to inspect compartments in tenancy where all { request.principal.type = 'vnpa-service' },ACTIVE,2023-03-23T08:11:14.521000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow any-user to read instances in tenancy where all { request.principal.type = 'vnpa-service' },ACTIVE,2023-03-23T08:11:14.521000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow any-user to read virtual-network-family in tenancy where all { request.principal.type = 'vnpa-service' },ACTIVE,2023-03-23T08:11:14.521000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow any-user to read load-balancers in tenancy where all { request.principal.type = 'vnpa-service' },ACTIVE,2023-03-23T08:11:14.521000+00:00
Network_Path_Analyzer_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow any-user to read network-security-group in tenancy where all { request.principal.type = 'vnpa-service' },ACTIVE,2023-03-23T08:11:14.521000+00:00
NFW-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use secret-family in tenancy where ALL { request.principal.type = 'networkfirewallfamily' },ACTIVE,2024-10-29T11:58:06.514000+00:00
NFW-policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group API-GW-Dynamic_Group to use secret-bundles in tenancy,ACTIVE,2024-10-29T11:58:06.514000+00:00
ObjectStorageReadersPolicy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group ObjectStorageReaders to read buckets in tenancy,ACTIVE,2023-10-31T14:45:06.949000+00:00
ObjectStorageReadersPolicy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group ObjectStorageReaders to read objects in tenancy,ACTIVE,2023-10-31T14:45:06.949000+00:00
oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e to {LOG_ANALYTICS_LOG_GROUP_UPLOAD_LOGS} in tenancy,ACTIVE,2024-12-17T09:04:30.319000+00:00
oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e to use METRICS in tenancy WHERE target.metrics.namespace = 'mgmtagent_kubernetes_metrics',ACTIVE,2024-12-17T09:04:30.319000+00:00
oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group oci-kubernetes-monitoring-85330d2aeaebfccad1d62f12b17e717e to {LOG_ANALYTICS_DISCOVERY_UPLOAD} in tenancy,ACTIVE,2024-12-17T09:04:30.319000+00:00
oci-openshift_control_plane_nodes_tags,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group oci-openshift_control_plane_nodes to use tag-namespaces in tenancy,ACTIVE,2025-10-28T15:46:59.531000+00:00
oke-policy-workload,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to manage secret-family in tenancy where all {request.principal.namespace = 'cegid', request.principal.type = 'workload',request.principal.service_account = 'cegid-sa', request.principal.cluster_id = 'ocid1.cluster.oc1.eu-frankfurt-1.aaaaaaaa6a5enbsbpzw3zodryjystxuc4x6ul5ojofe77vcd2c4p42xfujqa'}",ACTIVE,2024-10-17T12:42:46.943000+00:00
oke-policy-workload,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to manage vault in tenancy where all {request.principal.namespace = 'cegid', request.principal.type = 'workload',request.principal.service_account = 'cegid-sa', request.principal.cluster_id = 'ocid1.cluster.oc1.eu-frankfurt-1.aaaaaaaa6a5enbsbpzw3zodryjystxuc4x6ul5ojofe77vcd2c4p42xfujqa'}",ACTIVE,2024-10-17T12:42:46.943000+00:00
oke-policy-workload,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to manage keys in tenancy where all {request.principal.namespace = 'cegid', request.principal.type = 'workload',request.principal.service_account = 'cegid-sa', request.principal.cluster_id = 'ocid1.cluster.oc1.eu-frankfurt-1.aaaaaaaa6a5enbsbpzw3zodryjystxuc4x6ul5ojofe77vcd2c4p42xfujqa'}",ACTIVE,2024-10-17T12:42:46.943000+00:00
oke-puller,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow dynamic-group Default/oke-puller to read repos in compartment LABS:george.constantin,ACTIVE,2025-09-03T11:30:54.962000+00:00
oke_clusters_mtorne_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to manage instances in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2025-01-13T13:53:04.597000+00:00
oke_clusters_mtorne_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use private-ips in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2025-01-13T13:53:04.597000+00:00
oke_clusters_mtorne_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow any-user to use network-security-groups in tenancy where all { request.principal.type = 'cluster' },ACTIVE,2025-01-13T13:53:04.597000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,define tenancy ske as ocid1.tenancy.oc1..aaaaaaaacrvwsphodcje6wfbc3xsixhzcan5zihki6bvc7xkwqds4tqhzbaq,ACTIVE,2023-09-26T12:48:33.309000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,define compartment ske_compartment as ocid1.compartment.oc1..aaaaaaaa2bou6r766wmrh5zt3vhu2rwdya7ahn4dfdtwzowb662cmtdc5fea,ACTIVE,2023-09-26T12:48:33.309000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with subnets in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance',request.principal.subnet=2.subnet.id}",ACTIVE,2023-09-26T12:48:33.309000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with vnics in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance',request.principal.subnet=2.subnet.id}",ACTIVE,2023-09-26T12:48:33.309000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with network-security-group in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance'}",ACTIVE,2023-09-26T12:48:33.309000+00:00
oke_virtual_node_policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to manage all-resources in compartment LABS:george.constantin where ALL { request.principal.type = 'workload', request.principal.namespace = 'autoscaler', request.principal.service_account = 'autoscaler-oci-oke-cluster-autoscaler', request.principal.cluster_id = 'ocid1.cluster.oc1.eu-amsterdam-1.aaaaaaaajz3bx25dhjpudix46raazaacf5cpxr5iv2np7augrcu7deq7dycq'}",ACTIVE,2023-09-26T12:48:33.309000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,define tenancy ske as ocid1.tenancy.oc1..aaaaaaaacrvwsphodcje6wfbc3xsixhzcan5zihki6bvc7xkwqds4tqhzbaq,ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,define compartment ske_compartment as ocid1.compartment.oc1..aaaaaaaa2bou6r766wmrh5zt3vhu2rwdya7ahn4dfdtwzowb662cmtdc5fea,ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with subnets in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance',request.principal.subnet=2.subnet.id}",ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with vnics in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance',request.principal.subnet=2.subnet.id}",ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"endorse any-user to associate compute-container-instances in compartment ske_compartment of tenancy ske with network-security-group in tenancy where ALL {request.principal.type='virtualnode',request.operation='CreateContainerInstance'}",ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group LABS_oke_vn_group to manage cluster-virtualnode-pools in compartment LABS:marc.torne:cegid,ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group LABS_oke_vn_group to read virtual-network-family in compartment LABS:marc.torne:cegid,ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group  LABS_oke_vn_group to manage vnics in compartment LABS:marc.torne:cegid,ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW any-user to manage volumes in TENANCY where request.principal.type = 'cluster',ACTIVE,2024-07-08T14:53:19.385000+00:00
OKE_VNode_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW any-user to manage volume-attachments in TENANCY where request.principal.type = 'cluster',ACTIVE,2024-07-08T14:53:19.385000+00:00
OPSI_Service_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to read autonomous-database-family in tenancy where ALL { request.principal.type = 'opsidatabaseinsight', request.operation = 'GenerateAutonomousDatabaseWallet' }",ACTIVE,2025-06-16T11:05:37.251000+00:00
OPSI_Service_Policy,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"Allow any-user to read secret-family in tenancy where ALL { request.principal.type = 'opsidatabaseinsight', target.vault.id = 'ocid1.vault.oc1.eu-frankfurt-1.entbphwqaaani.abtheljsv4fbm74h7vqasu7sge4v7gjmwwotyvf4ouic3lxflumttnvufw5q' }",ACTIVE,2025-06-16T11:05:37.251000+00:00
OracleAccessGovernance,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group agcs_group to inspect all-resources in tenancy,ACTIVE,2025-01-14T15:59:40.380000+00:00
OracleAccessGovernance,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,"allow group agcs_group to manage policies in tenancy where all {request.permission in ('POLICY_UPDATE', 'POLICY_DELETE'), target.policy.name !='Tenant Admin Policy'}",ACTIVE,2025-01-14T15:59:40.380000+00:00
OracleAccessGovernance,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group agcs_group to manage domains in tenancy,ACTIVE,2025-01-14T15:59:40.380000+00:00
OracleAccessGovernance,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group agcs_group to read audit-events in tenancy,ACTIVE,2025-01-14T15:59:40.380000+00:00
OracleAccessGovernance,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,allow group agcs_group to read objectstorage-namespace in tenancy,ACTIVE,2025-01-14T15:59:40.380000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'osmh-admins' TO READ tag-namespaces IN TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'osmh-admins' TO MANAGE tag-defaults in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'osmh-admins' TO MANAGE dbmgmt-family in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'osmh-admins' TO MANAGE management-dashboard-family in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW any-user TO USE metrics IN TENANCY where request.principal.type = 'stackmonitoringrp',ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'Administrators' TO READ tag-namespaces IN TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'Administrators' TO MANAGE tag-defaults in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'Administrators' TO MANAGE dbmgmt-family in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,ALLOW GROUP 'Default'/'Administrators' TO MANAGE management-dashboard-family in TENANCY,ACTIVE,2025-04-02T13:40:07.993000+00:00
osmh-policies,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group Administrators to inspect alarms in tenancy,ACTIVE,2025-04-02T13:40:07.993000+00:00
pcy_oci_email_testsender,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group grp_ociemailsender to use approved-senders in compartment LABS:silvian.dumitru,ACTIVE,2025-08-11T07:59:39.826000+00:00
Policy-Enable-Database-Management,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to use external-database-family in tenancy,ACTIVE,2023-02-28T09:55:21.473000+00:00
Policy-Enable-Database-Management,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow service dpd to read secret-family in compartment LABS,ACTIVE,2023-02-28T09:55:21.473000+00:00
Policy-Enable-Database-Management,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to manage dbmgmt-family in tenancy,ACTIVE,2023-02-28T09:55:21.473000+00:00
Policy-Enable-Database-Management,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to use database-family in tenancy,ACTIVE,2023-02-28T09:55:21.473000+00:00
Policy-Enable-Database-Management,ocid1.tenancy.oc1..aaaaaaaafvbrqwizb2l62d7o46h622ibhfp2at56cfjxak7x3jqgh42ligrq,Allow group LABS-group to manage vnics in tenancy,ACTIVE,2023-02-28T09:55:21.473000+00:00
